objectid,parentid,format,display_template,object_location,title,date,date_created,description,category,image_small,image_thumb
58athlet,,image/jpeg,image,objects/58athlet.jpg,"Arizona State College Gymnastics Team, 1986",1986,1986,"Arizona State College Gymnastics Team One of the first teams National Champs in 1986 Photographer: Charles R. Conley Charles Conley Collection, Intercollegiate Athletics, ASU UP UPC ASUA G95 #2 The first men's gymnastic team was formed in 1956 and continued until 1993 when the program was discontinued.",Campus Lives - Athletes,/objects/small/58athlet_sm.jpg,/objects/thumbs/58athlet_th.jpg
58casc,,image/jpeg,image,objects/58casc.jpg,"Orientation Week, ASU Media Production, 1990s",1990,1990s,Orientation Week ASU Media Production 1990s ACC# 99-2089,Campus Lives - Campus Scenes,/objects/small/58casc_sm.jpg,/objects/thumbs/58casc_th.jpg
58land,,image/jpeg,image,objects/58land.jpg,"Aerial of the campus toward the northeast, 1970",1970,1970,"Located at the southwest entrance to the campus, Gammage Auditorium was completed in 1964. The architectural design by Frank Lloyd Wright is primarily steel, concrete and brick. At the time it served as the center of cultural events for the campus and the community. In this aerial the borders were Forest Avenue (Forest Mall), Van Ness Avenue, Eighth Street (University Drive), and Mill Avenue. Aerial of the campus toward the northeast 1970 UP UPC ASUB A355 1970s #41",Landmarks,/objects/small/58land_sm.jpg,/objects/thumbs/58land_th.jpg
59acpro,,image/jpeg,image,objects/59acpro.jpg,"ASU Insight article about Dennis P. Prisk (first page), 1990",1990,1990,"Academic Freedom - Academic Programs Enlarge or Print first page of this image (Requires Acrobat Reader ) Dennis P. Prisk Founding Dean of the College of Extended Education (1990) ASU Insight, July 23, 1990, page 1 For more information about the College of Extended Education, please visit:http://www.asu.edu/xed/ Enlarge or Print second page of this image",Academic Freedom - Academic Programs,/objects/small/59acpro_sm.jpg,/objects/thumbs/59acpro_th.jpg
59athlet,,image/jpeg,image,objects/59athlet.jpg,Men's Gymnastics Recent History,1998,1998,"Men Gymnastics Recent History 1998 Men's Gymnastics Team, pg. 4 34.15.1I M528 Archives",Campus Lives - Athletes,/objects/small/59athlet_sm.jpg,/objects/thumbs/59athlet_th.jpg
59casc,,image/jpeg,image,objects/59casc.jpg,"Group activity in a gym, 1990s",1990,1990s,Group activity in a gym 1990s ACC# 99-2089,Campus Lives - Campus Scenes,/objects/small/59casc_sm.jpg,/objects/thumbs/59casc_th.jpg
59land,,image/jpeg,image,objects/59land.jpg,"The Fountain at the Center of Campus, 1970",1970,1970,The Fountain at the Center of Campus 1970 UP UPC ASUB C357 1970s #3 The fountain built in 1968 is located at the intersection of Orange Mall and Cady Mall and replaced the Old Main fountain as the community meeting place.,Landmarks,/objects/small/59land_sm.jpg,/objects/thumbs/59land_th.jpg
60acpro,,image/jpeg,image,objects/60acpro.jpg,"Press conference announcing gift from Craig and Barbara Barrett to the Honors College, 2000",2000,2000,"Ted Humphrey, Founding Dean of The Barrett Honors College (1988) Press conference announcing gift from Craig and Barbara Barrett to the Honors College L-R: Craig and Barbara Barrett and Ted Humphrey 2000 Photographer: Tim Trumble Courtesy of Media Relations Academic Freedom - Academic Programs In 1959 the honors program was established in the College of Liberal Arts to meet the needs of outstanding students. By 1964, 170 students were enrolled. The Honors College is designed to offer the personal attention and intellectual intensity of a first-rate undergraduate college. For more information about the Honors College, please visit:http://www.asu.edu/honors/ Ted Humphrey, Founding Dean of The Barrett Honors College (1988) Press conference announcing gift from Craig and Barbara Barrett to the Honors College L-R: Craig and Barbara Barrett and Ted Humphrey 2000 Photographer: Tim Trumble Courtesy of Media Relations",Academic Freedom - Academic Programs,/objects/small/60acpro_sm.jpg,/objects/thumbs/60acpro_th.jpg
60athlet,,image/jpeg,image,objects/60athlet.jpg,"Badminton Recent History, 1992-93",1992,1992,"Badminton Recent History ASU Badminton Media Guide 1992-93, pg. 2 34.21.9 B142 Archives Badminton was first listed in the 1940 yearbook. All the ASU teams were is first place when the program was discontinued in 1993.",Campus Lives - Athletes,/objects/small/60athlet_sm.jpg,/objects/thumbs/60athlet_th.jpg
60casc,,image/jpeg,image,objects/60casc.jpg,"A group of students in the fountain, 1990s",1990,1990s,Campus Lives - Campus Scenes Previous Image Category Index A group of students in the fountain 1990s ACC# 99-2089,Campus Lives - Campus Scenes,/objects/small/60casc_sm.jpg,/objects/thumbs/60casc_th.jpg
60land,,image/jpeg,image,objects/60land.jpg,"Cady Mall toward the south, 1970s",1968,1968,"In an effort to eliminate drive-through traffic and to humanize the campus, sections of College Avenue (south of Orange) and Orange Avenue (between the Memorial Union and Forest Avenue) were converted to malls in 1968. Cady Mall, originally University Mall, was named for Gilbert L. Cady in the early 1970s. Cady Mall toward the south 1970s UP UPC ASUB C357 1970s #14",Landmarks,/objects/small/60land_sm.jpg,/objects/thumbs/60land_th.jpg
61acpro,,image/jpeg,image,objects/61acpro.jpg,"ASU West, Opening Day Schedule of Classes, 1986",1986,1986,"Academic Freedom - Academic Programs ASU West, Opening Day First Schedule of Classes 1986 UE 1009 Sc22 ASU West is an upper division campus offering junior, senior and graduate courses for the growing West Phoenix metropolitan area. The original campus opened temporary facilities at Montebello School in 1986, and the permanent campus buildings opened in 1991. For more information about ASU West, please visit:http://www.west.asu.edu/",Academic Freedom - Academic Programs,/objects/small/61acpro_sm.jpg,/objects/thumbs/61acpro_th.jpg
61athlet,,image/jpeg,image,objects/61athlet.jpg,"ASU Women's Gymnastics Team, 1977-78",1977,1977,"ASU Women's Gymnastics Team AIAW Nationals Women Gymnastics Team 1977-78 UP UPC ASUA G958 #1 In 1954, co-ed gymnastics was organized as a club and offered on the campus. In 1972, Monika Sublette started to build a team that qualified for competition the first year. The varsity team went to Nationals in 1975. For more information on Women's Gymnastics, please visit: http://thesundevils.fansonly.com/ ASU Women's Gymnastics Team AIAW Nationals Women Gymnastics Team 1977-78 UP UPC ASUA G958 #1",Campus Lives - Athletes,/objects/small/61athlet_sm.jpg,/objects/thumbs/61athlet_th.jpg
61land,,image/jpeg,image,objects/61land.jpg,"Aerial of the campus, Tempe and Scottsdale toward the north, 1984",1984,1984,"Aerial of the campus, Tempe and Scottsdale toward the north 1984 ACC# 95-1584 The campus at 300 acres now reaches Rural Road, University Drive, Mill Avenue, and Apache Boulevard; and most of the internal streets, such as Forest Avenue, College Avenue, Orange Street and Palm Walk (Normal Avenue), are malls. Others - Van Ness Avenue, Tenth Street, and parts of Lemon - have been replaced by buildings. The Wells Fargo Activity Center (1974) is located between Sun Devil Stadium (1958), Sun Angel Stadium (1976), and Packard Stadium (1974).",Landmarks,/objects/small/61land_sm.jpg,/objects/thumbs/61land_th.jpg
62acpro,,image/jpeg,image,objects/62acpro.jpg,"Chuck Backus, Provost of ASU East, delivering State of the Campus Address, 1999",1999,1999,"Chuck Backus Provost of ASU East (1996) ""State of the Campus Address"" held at the ASU East Campus 1999 Photographer: Tim Trumble Courtesy of Media Relations Academic Freedom - Academic Programs Previous Image Category Index Opened in 1996, the third ASU campus offers degree programs in the College of Technology and Applied Sciences, the School of Agribusiness and Resource Management, and East College. Also offered are degrees earned on campus through a partnership between Chandler-Gilbert Community College and ASU. For more information about ASU East, please visit:http://www.east.asu.edu/ Chuck Backus Provost of ASU East (1996) ""State of the Campus Address"" held at the ASU East Campus 1999 Photographer: Tim Trumble Courtesy of Media Relations",Academic Freedom - Academic Programs,/objects/small/62acpro_sm.jpg,/objects/thumbs/62acpro_th.jpg
62athlet,,image/jpeg,image,objects/62athlet.jpg,"Women's Gymnastics Recent History, 1998",1998,1998,"Women's Gymnastics Recent History Women's Gymnastics Media Guide, pg. 17 1998 34.15.2.1I W842 Archives",Campus Lives - Athletes,/objects/small/62athlet_sm.jpg,/objects/thumbs/62athlet_th.jpg
62land,,image/jpeg,image,objects/62land.jpg,"Mona Plummer Aquatic Center, 1981",2000,2000-0220,"Aquatic Center (Mona Plummer Aquatic Center) 1981 Photographer: Conley Photography, Inc. Charles Conley Photograph Collection, University Archives ACC# 2000-02200 Media Relations Photographs Named for swimming Associate Athletic Director and women's swim coach (1957-1979) Mona Plummer, the Aquatic Center was state of the art when it was built in 1981.",Landmarks,/objects/small/62land_sm.jpg,/objects/thumbs/62land_th.jpg
63land,,image/jpeg,image,objects/63land.jpg,"Hayden Library, 1984",2000,2000-0220,"Hayden Library Charles Trumbull Hayden Library, symbolically located in the center of the Arizona State University campus, opened in 1966. It is a five-floor structure, the first nine feet below ground level. It is built of cast-in-place reinforced concrete, slab concrete, glass walls and pre-cast panels. Architects: Richard Drover and Herman Jacoby of Phoenix Hayden Library 1984 Photographer: Conley Photography, Inc. Charles Conley Photograph Collection, University Archives Media Relations Photographs ACC #2000-02200",Landmarks,/objects/small/63land_sm.jpg,/objects/thumbs/63land_th.jpg
64athlet,,image/jpeg,image,objects/64athlet.jpg,"ASU Women's Swim Team, 1978",1978,1978,"ASU Women's Swim Team 1978 AIAW National Champion Women's Swim Team (eighth national title since 1967) Mona Plummer was coach 1975-79 UP UPC ASUA S956 #6 In 1971, ASU hosted the state's first National Intercollegiate Swimming and Diving Championship meet for women. Nina Murphy, who took the Tempe Normal School women to the Salt River to swim, attended the event. ASU swimmers went from training in the river, to national winners in 1974. For more information on ASU swimming, please visit: http://thesundevils.fansonly.com/",Campus Lives - Athletes,/objects/small/64athlet_sm.jpg,/objects/thumbs/64athlet_th.jpg
65land,,image/jpeg,image,objects/65land.jpg,"University Drive Pedestrian Overpass, 1986",2000,2000-0220,"University Drive Pedestrian Overpass 1986 ACC #2000-02200 Media Relations Photographs The bridge provides a crossing over University Drive, and also houses lines for steam, chilled water, and emergency power for the north campus, as well as telecommunications lines.",Landmarks,/objects/small/65land_sm.jpg,/objects/thumbs/65land_th.jpg
66athlet,,image/jpeg,image,objects/66athlet.jpg,"Cross Country Recent History, 1995",1995,1995,"Cross Country Recent History Track & Field Media Guide, 1995, pg. 39 34.18.9 T637 Archives Men's Cross Country was organized in 1975, women's shortly after in 1979. For more information about ASU cross country, please visit: http://thesundevils.fansonly.com/sports/c-xc/asu-c-xc-body.html",Campus Lives - Athletes,/objects/small/66athlet_sm.jpg,/objects/thumbs/66athlet_th.jpg
66land,,image/jpeg,image,objects/66land.jpg,"Parking Lot 59, 1986",2000,2000-0220,"Lot 59 is located on the northern perimeter of the campus. Parking availability and cost have always been important issues on campus. In 1886, the parking fee was five dollars a year for a horse or a car; in 1982, Lot 59 was free to students and a centralized parking location cost $5 a year. Parking Lot 59 1986 Photographer: Keith Jennings ACC #2000-02200 Media Relations Photographs",Landmarks,/objects/small/66land_sm.jpg,/objects/thumbs/66land_th.jpg
67athlet,,image/jpeg,image,objects/67athlet.jpg,Soccer Recent History,1999,1999,"Campus Lives - Athletes Previous Image Category Index Soccer Recent History 1999 ASU Soccer Media Guide pg. 19 34.29 Archives Jump to text below The 1917 catalog mentioned that Mr. Donald Biery introduced soccer into schools in the Phoenix area. First it was introduced to the upper grades of the training school as a substitute for football. Students from valley schools played then the Normal School students began to play informal games. Soccer was popular for both the athletes and the spectators. Women's soccer was introduced in 1925. Today, women's Soccer is an intercollegiate sport. Please visit http://thesundevils.fansonly.com/sports/w-soccer for more information about women's soccer. In the 1970s, male students organized Arizona State University Soccer Club. Please visit http://www.asu.edu/src/sport_clubs.htm#Soccer for men's soccer information.",Campus Lives - Athletes,/objects/small/67athlet_sm.jpg,/objects/thumbs/67athlet_th.jpg
67land,,image/jpeg,image,objects/67land.jpg,"Hayden Library Entrance, 1980s",1989,1989,"Hayden Library Entrance 1980s Courtesy of Media Relations The 1989 addition to Hayden Library, a two-level underground expansion, added 97,000 square feet with seating for 1500 patrons and shelf space for 375,000 new volumes. The new entrance is a courtyard 15 feet below mall level, which ties into the existing lower level of the library. The second level is below the courtyard level. The underground addition was designed for long term expansion to the west. Architect: Architecture One, Ltd. And Sasaki Associates, Inc.",Landmarks,/objects/small/67land_sm.jpg,/objects/thumbs/67land_th.jpg
68land,,image/jpeg,image,objects/68land.jpg,"Philomathian Bench, 1990",2000,2000-0220,"Philomathian Bench 1990 Photographer: Conley Photography, Inc. Charles Conley Photograph Collection, University Archives ACC #2000-02200 Media Relations",Landmarks,/objects/small/68land_sm.jpg,/objects/thumbs/68land_th.jpg
69land,,image/jpeg,image,objects/69land.jpg,"Aerial of the campus toward the northeast, 1997",1997,1997,"Aerial of the campus toward the northeast 1997 Photographer: Jeff Havir Courtesy of Media Relations Gammage Auditorium ramps suggest a welcoming gesture to enter Arizona State University, the now-metropolitan campus on 700 acres of land.",Landmarks,/objects/small/69land_sm.jpg,/objects/thumbs/69land_th.jpg
70land,,image/jpeg,image,objects/70land.jpg,"Palm Walk, ca. 1990s",1990,1990s,"Palm Walk ca. 1990s Photographer: Tim Trumble Courtesy of Media Relations Palm walk extends from the Student Recreation Center to the University Bridge and includes 117 palm trees. Today, it is considered the botanical landmark of the campus.",Landmarks,/objects/small/70land_sm.jpg,/objects/thumbs/70land_th.jpg
